

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	119	328	18	20	106.5	178
1	432	250	10	20	41.5	178
2	307	123	18	20	123.0	178

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	121	328	18	20	106.5	179
1	433	250	10	20	41.5	179
2	309	125	18	20	123.0	179

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	121	328	18	20	105.5	180
1	434	250	10	20	41.5	180
2	309	125	18	20	123.0	180

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	122	329	18	20	105.5	181
1	436	251	10	20	41.5	181
2	309	126	18	20	123.0	181

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
